Type,SKU,Name,Short description,Description,Weight (lbs),Regular price
simple,SERF1554-55P-58-11-24,SERF1554-55P-58-11-24,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 6""",0.423,0.6345
simple,SERF1554-55P-58-11-28,SERF1554-55P-58-11-28,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 7""",0.4935,0.74025
simple,SERF1554-55P-58-11-32,SERF1554-55P-58-11-32,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 8""",0.564,0.846
simple,SERF1554-55P-58-11-36,SERF1554-55P-58-11-36,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 9""",0.6345,0.95175
simple,SERF1554-55P-58-11-40,SERF1554-55P-58-11-40,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 10""",0.705,1.0575
simple,SERF1554-55P-58-11-44,SERF1554-55P-58-11-44,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 11""",0.7755,1.16325
simple,SERF1554-55P-58-11-48,SERF1554-55P-58-11-48,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 1'",0.846,1.269
simple,SERF1554-55P-58-11-52,SERF1554-55P-58-11-52,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 1'-1""",0.9165,1.37475
simple,SERF1554-55P-58-11-56,SERF1554-55P-58-11-56,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 1'-2""",0.987,1.4805
simple,SERF1554-55P-58-11-60,SERF1554-55P-58-11-60,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 1'-3""",1.0575,1.58625
simple,SERF1554-55P-58-11-64,SERF1554-55P-58-11-64,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 1'-4""",1.128,1.692
simple,SERF1554-55P-58-11-68,SERF1554-55P-58-11-68,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 1'-5""",1.1985,1.79775
simple,SERF1554-55P-58-11-72,SERF1554-55P-58-11-72,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 1'-6""",1.269,1.9035
simple,SERF1554-55P-58-11-76,SERF1554-55P-58-11-76,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 1'-7""",1.3395,2.00925
simple,SERF1554-55P-58-11-80,SERF1554-55P-58-11-80,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 1'-8""",1.41,2.115
simple,SERF1554-55P-58-11-84,SERF1554-55P-58-11-84,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 1'-9""",1.4805,2.22075
simple,SERF1554-55P-58-11-88,SERF1554-55P-58-11-88,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 1'-10""",1.551,2.3265
simple,SERF1554-55P-58-11-92,SERF1554-55P-58-11-92,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 1'-11""",1.6215,2.43225
simple,SERF1554-55P-58-11-96,SERF1554-55P-58-11-96,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 2'",1.692,2.538
simple,SERF1554-55P-58-11-100,SERF1554-55P-58-11-100,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 2'-1""",1.7625,2.64375
simple,SERF1554-55P-58-11-104,SERF1554-55P-58-11-104,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 2'-2""",1.833,2.7495
simple,SERF1554-55P-58-11-108,SERF1554-55P-58-11-108,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 2'-3""",1.9035,2.85525
simple,SERF1554-55P-58-11-112,SERF1554-55P-58-11-112,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 2'-4""",1.974,2.961
simple,SERF1554-55P-58-11-116,SERF1554-55P-58-11-116,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 2'-5""",2.0445,3.06675
simple,SERF1554-55P-58-11-120,SERF1554-55P-58-11-120,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 2'-6""",2.115,3.1725
simple,SERF1554-55P-58-11-124,SERF1554-55P-58-11-124,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 2'-7""",2.1855,3.27825
simple,SERF1554-55P-58-11-128,SERF1554-55P-58-11-128,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 2'-8""",2.256,3.384
simple,SERF1554-55P-58-11-132,SERF1554-55P-58-11-132,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 2'-9""",2.3265,3.48975
simple,SERF1554-55P-58-11-136,SERF1554-55P-58-11-136,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 2'-10""",2.397,3.5955
simple,SERF1554-55P-58-11-140,SERF1554-55P-58-11-140,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 2'-11""",2.4675,3.70125
simple,SERF1554-55P-58-11-144,SERF1554-55P-58-11-144,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 3'",2.538,3.807
simple,SERF1554-55P-58-11-148,SERF1554-55P-58-11-148,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 3'-1""",2.6085,3.91275
simple,SERF1554-55P-58-11-152,SERF1554-55P-58-11-152,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 3'-2""",2.679,4.0185
simple,SERF1554-55P-58-11-156,SERF1554-55P-58-11-156,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 3'-3""",2.7495,4.12425
simple,SERF1554-55P-58-11-160,SERF1554-55P-58-11-160,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 3'-4""",2.82,4.23
simple,SERF1554-55P-58-11-164,SERF1554-55P-58-11-164,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 3'-5""",2.8905,4.33575
simple,SERF1554-55P-58-11-168,SERF1554-55P-58-11-168,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 3'-6""",2.961,4.4415
simple,SERF1554-55P-58-11-172,SERF1554-55P-58-11-172,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 3'-7""",3.0315,4.54725
simple,SERF1554-55P-58-11-176,SERF1554-55P-58-11-176,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 3'-8""",3.102,4.653
simple,SERF1554-55P-58-11-180,SERF1554-55P-58-11-180,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 3'-9""",3.1725,4.75875
simple,SERF1554-55P-58-11-184,SERF1554-55P-58-11-184,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 3'-10""",3.243,4.8645
simple,SERF1554-55P-58-11-188,SERF1554-55P-58-11-188,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 3'-11""",3.3135,4.97025
simple,SERF1554-55P-58-11-192,SERF1554-55P-58-11-192,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 4'",3.384,5.076
simple,SERF1554-55P-58-11-196,SERF1554-55P-58-11-196,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 4'-1""",3.4545,5.18175
simple,SERF1554-55P-58-11-200,SERF1554-55P-58-11-200,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 4'-2""",3.525,5.2875
simple,SERF1554-55P-58-11-204,SERF1554-55P-58-11-204,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 4'-3""",3.5955,5.39325
simple,SERF1554-55P-58-11-208,SERF1554-55P-58-11-208,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 4'-4""",3.666,5.499
simple,SERF1554-55P-58-11-212,SERF1554-55P-58-11-212,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 4'-5""",3.7365,5.60475
simple,SERF1554-55P-58-11-216,SERF1554-55P-58-11-216,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 4'-6""",3.807,5.7105
simple,SERF1554-55P-58-11-220,SERF1554-55P-58-11-220,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 4'-7""",3.8775,5.81625
simple,SERF1554-55P-58-11-224,SERF1554-55P-58-11-224,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 4'-8""",3.948,5.922
simple,SERF1554-55P-58-11-228,SERF1554-55P-58-11-228,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 4'-9""",4.0185,6.02775
simple,SERF1554-55P-58-11-232,SERF1554-55P-58-11-232,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 4'-10""",4.089,6.1335
simple,SERF1554-55P-58-11-236,SERF1554-55P-58-11-236,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 4'-11""",4.1595,6.23925
simple,SERF1554-55P-58-11-240,SERF1554-55P-58-11-240,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 5'",4.23,6.345
simple,SERF1554-55P-58-11-244,SERF1554-55P-58-11-244,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 5'-1""",4.3005,6.45075
simple,SERF1554-55P-58-11-248,SERF1554-55P-58-11-248,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 5'-2""",4.371,6.5565
simple,SERF1554-55P-58-11-252,SERF1554-55P-58-11-252,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 5'-3""",4.4415,6.66225
simple,SERF1554-55P-58-11-256,SERF1554-55P-58-11-256,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 5'-4""",4.512,6.768
simple,SERF1554-55P-58-11-260,SERF1554-55P-58-11-260,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 5'-5""",4.5825,6.87375
simple,SERF1554-55P-58-11-264,SERF1554-55P-58-11-264,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 5'-6""",4.653,6.9795
simple,SERF1554-55P-58-11-268,SERF1554-55P-58-11-268,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 5'-7""",4.7235,7.08525
simple,SERF1554-55P-58-11-272,SERF1554-55P-58-11-272,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 5'-8""",4.794,7.191
simple,SERF1554-55P-58-11-276,SERF1554-55P-58-11-276,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 5'-9""",4.8645,7.29675
simple,SERF1554-55P-58-11-280,SERF1554-55P-58-11-280,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 5'-10""",4.935,7.4025
simple,SERF1554-55P-58-11-284,SERF1554-55P-58-11-284,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 5'-11""",5.0055,7.50825
simple,SERF1554-55P-58-11-288,SERF1554-55P-58-11-288,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 6'",5.076,7.614
simple,SERF1554-55P-58-11-292,SERF1554-55P-58-11-292,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 6'-1""",5.1465,7.71975
simple,SERF1554-55P-58-11-296,SERF1554-55P-58-11-296,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 6'-2""",5.217,7.8255
simple,SERF1554-55P-58-11-300,SERF1554-55P-58-11-300,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 6'-3""",5.2875,7.93125
simple,SERF1554-55P-58-11-304,SERF1554-55P-58-11-304,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 6'-4""",5.358,8.037
simple,SERF1554-55P-58-11-308,SERF1554-55P-58-11-308,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 6'-5""",5.4285,8.14275
simple,SERF1554-55P-58-11-312,SERF1554-55P-58-11-312,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 6'-6""",5.499,8.2485
simple,SERF1554-55P-58-11-316,SERF1554-55P-58-11-316,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 6'-7""",5.5695,8.35425
simple,SERF1554-55P-58-11-320,SERF1554-55P-58-11-320,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 6'-8""",5.64,8.46
simple,SERF1554-55P-58-11-324,SERF1554-55P-58-11-324,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 6'-9""",5.7105,8.56575
simple,SERF1554-55P-58-11-328,SERF1554-55P-58-11-328,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 6'-10""",5.781,8.6715
simple,SERF1554-55P-58-11-332,SERF1554-55P-58-11-332,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 6'-11""",5.8515,8.77725
simple,SERF1554-55P-58-11-336,SERF1554-55P-58-11-336,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 7'",5.922,8.883
simple,SERF1554-55P-58-11-340,SERF1554-55P-58-11-340,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 7'-1""",5.9925,8.98875
simple,SERF1554-55P-58-11-344,SERF1554-55P-58-11-344,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 7'-2""",6.063,9.0945
simple,SERF1554-55P-58-11-348,SERF1554-55P-58-11-348,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 7'-3""",6.1335,9.20025
simple,SERF1554-55P-58-11-352,SERF1554-55P-58-11-352,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 7'-4""",6.204,9.306
simple,SERF1554-55P-58-11-356,SERF1554-55P-58-11-356,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 7'-5""",6.2745,9.41175
simple,SERF1554-55P-58-11-360,SERF1554-55P-58-11-360,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 7'-6""",6.345,9.5175
simple,SERF1554-55P-58-11-364,SERF1554-55P-58-11-364,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 7'-7""",6.4155,9.62325
simple,SERF1554-55P-58-11-368,SERF1554-55P-58-11-368,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 7'-8""",6.486,9.729
simple,SERF1554-55P-58-11-372,SERF1554-55P-58-11-372,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 7'-9""",6.5565,9.83475
simple,SERF1554-55P-58-11-376,SERF1554-55P-58-11-376,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 7'-10""",6.627,9.9405
simple,SERF1554-55P-58-11-380,SERF1554-55P-58-11-380,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 7'-11""",6.6975,10.04625
simple,SERF1554-55P-58-11-384,SERF1554-55P-58-11-384,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 8'",6.768,10.152
simple,SERF1554-55P-58-11-388,SERF1554-55P-58-11-388,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 8'-1""",6.8385,10.25775
simple,SERF1554-55P-58-11-392,SERF1554-55P-58-11-392,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 8'-2""",6.909,10.3635
simple,SERF1554-55P-58-11-396,SERF1554-55P-58-11-396,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 8'-3""",6.9795,10.46925
simple,SERF1554-55P-58-11-400,SERF1554-55P-58-11-400,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 8'-4""",7.05,10.575
simple,SERF1554-55P-58-11-404,SERF1554-55P-58-11-404,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 8'-5""",7.1205,10.68075
simple,SERF1554-55P-58-11-408,SERF1554-55P-58-11-408,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 8'-6""",7.191,10.7865
simple,SERF1554-55P-58-11-412,SERF1554-55P-58-11-412,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 8'-7""",7.2615,10.89225
simple,SERF1554-55P-58-11-416,SERF1554-55P-58-11-416,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 8'-8""",7.332,10.998
simple,SERF1554-55P-58-11-420,SERF1554-55P-58-11-420,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 8'-9""",7.4025,11.10375
simple,SERF1554-55P-58-11-424,SERF1554-55P-58-11-424,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 8'-10""",7.473,11.2095
simple,SERF1554-55P-58-11-428,SERF1554-55P-58-11-428,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 8'-11""",7.5435,11.31525
simple,SERF1554-55P-58-11-432,SERF1554-55P-58-11-432,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 9'",7.614,11.421
simple,SERF1554-55P-58-11-436,SERF1554-55P-58-11-436,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 9'-1""",7.6845,11.52675
simple,SERF1554-55P-58-11-440,SERF1554-55P-58-11-440,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 9'-2""",7.755,11.6325
simple,SERF1554-55P-58-11-444,SERF1554-55P-58-11-444,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 9'-3""",7.8255,11.73825
simple,SERF1554-55P-58-11-448,SERF1554-55P-58-11-448,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 9'-4""",7.896,11.844
simple,SERF1554-55P-58-11-452,SERF1554-55P-58-11-452,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 9'-5""",7.9665,11.94975
simple,SERF1554-55P-58-11-456,SERF1554-55P-58-11-456,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 9'-6""",8.037,12.0555
simple,SERF1554-55P-58-11-460,SERF1554-55P-58-11-460,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 9'-7""",8.1075,12.16125
simple,SERF1554-55P-58-11-464,SERF1554-55P-58-11-464,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 9'-8""",8.178,12.267
simple,SERF1554-55P-58-11-468,SERF1554-55P-58-11-468,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 9'-9""",8.2485,12.37275
simple,SERF1554-55P-58-11-472,SERF1554-55P-58-11-472,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 9'-10""",8.319,12.4785
simple,SERF1554-55P-58-11-476,SERF1554-55P-58-11-476,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 9'-11""",8.3895,12.58425
simple,SERF1554-55P-58-11-480,SERF1554-55P-58-11-480,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 10'",8.46,12.69
simple,SERF1554-55P-58-11-484,SERF1554-55P-58-11-484,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 10'-1""",8.5305,12.79575
simple,SERF1554-55P-58-11-488,SERF1554-55P-58-11-488,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 10'-2""",8.601,12.9015
simple,SERF1554-55P-58-11-492,SERF1554-55P-58-11-492,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 10'-3""",8.6715,13.00725
simple,SERF1554-55P-58-11-496,SERF1554-55P-58-11-496,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 10'-4""",8.742,13.113
simple,SERF1554-55P-58-11-500,SERF1554-55P-58-11-500,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 10'-5""",8.8125,13.21875
simple,SERF1554-55P-58-11-504,SERF1554-55P-58-11-504,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 10'-6""",8.883,13.3245
simple,SERF1554-55P-58-11-508,SERF1554-55P-58-11-508,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 10'-7""",8.9535,13.43025
simple,SERF1554-55P-58-11-512,SERF1554-55P-58-11-512,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 10'-8""",9.024,13.536
simple,SERF1554-55P-58-11-516,SERF1554-55P-58-11-516,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 10'-9""",9.0945,13.64175
simple,SERF1554-55P-58-11-520,SERF1554-55P-58-11-520,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 10'-10""",9.165,13.7475
simple,SERF1554-55P-58-11-524,SERF1554-55P-58-11-524,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 10'-11""",9.2355,13.85325
simple,SERF1554-55P-58-11-528,SERF1554-55P-58-11-528,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 11'",9.306,13.959
simple,SERF1554-55P-58-11-532,SERF1554-55P-58-11-532,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 11'-1""",9.3765,14.06475
simple,SERF1554-55P-58-11-536,SERF1554-55P-58-11-536,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 11'-2""",9.447,14.1705
simple,SERF1554-55P-58-11-540,SERF1554-55P-58-11-540,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 11'-3""",9.5175,14.27625
simple,SERF1554-55P-58-11-544,SERF1554-55P-58-11-544,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 11'-4""",9.588,14.382
simple,SERF1554-55P-58-11-548,SERF1554-55P-58-11-548,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 11'-5""",9.6585,14.48775
simple,SERF1554-55P-58-11-552,SERF1554-55P-58-11-552,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 11'-6""",9.729,14.5935
simple,SERF1554-55P-58-11-556,SERF1554-55P-58-11-556,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 11'-7""",9.7995,14.69925
simple,SERF1554-55P-58-11-560,SERF1554-55P-58-11-560,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 11'-8""",9.87,14.805
simple,SERF1554-55P-58-11-564,SERF1554-55P-58-11-564,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 11'-9""",9.9405,14.91075
simple,SERF1554-55P-58-11-568,SERF1554-55P-58-11-568,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 11'-10""",10.011,15.0165
simple,SERF1554-55P-58-11-572,SERF1554-55P-58-11-572,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 11'-11""",10.0815,15.12225
simple,SERF1554-55P-58-11-576,SERF1554-55P-58-11-576,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 5/8""-11 x 12'",10.152,15.228
simple,SERF1554-55P-34-10-24,SERF1554-55P-34-10-24,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 3/4""-10 x 6""",0.6336,0.95304
simple,SERF1554-55P-34-10-28,SERF1554-55P-34-10-28,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 3/4""-10 x 7""",0.7392,1.11188
simple,SERF1554-55P-34-10-32,SERF1554-55P-34-10-32,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 3/4""-10 x 8""",0.8448,1.27072
simple,SERF1554-55P-34-10-36,SERF1554-55P-34-10-36,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 3/4""-10 x 9""",0.9504,1.42956
simple,SERF1554-55P-34-10-40,SERF1554-55P-34-10-40,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 3/4""-10 x 10""",1.056,1.5884
simple,SERF1554-55P-34-10-44,SERF1554-55P-34-10-44,Manufacturer: Abrafast,"ASTM F1554-Grade 55 Plain Single End Rod - 3/4""-10 x 11""",1.1616,1.74724
